,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,HPAPeaksPause98CPU60,DM98CPU60RT500,,259.525,260.4797867,260.375,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,9992,9828,9659,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.75,,original,,,,3815,-15533,,73,76
,90.47763799,97.17707675,99.61855202,26,23,33,467.2405543,457.5,452,7.32E-01,0.694167364,0.5215850992,21,20,19,5,3,14,97,,,,,,,,99.42890112,12,0,99.42890112,0,-12,0.75,,
,90.45380853,97.17448889,99.61869252,26,23,33,486.9,457.15,458.275,7.82E-01,0.7163920508,0.5108159877,22,20,19,4,3,14,97,,,,,,,,99.42895486,12,0,99.42895486,0,-12,0.75,,
,90.44919546,97.17045014,99.6187998,26,23,33,437.1714286,452.8819408,464.3,7.63E-01,0.7241030367,0.5190138038,20,19,19,6,4,14,97,,,,,,,,99.42890586,12,0,99.42890586,0,-12,0.75,,
,90.4159422,97.16660364,99.61852132,26,23,33,427.7480756,455.825,456.85,7.68E-01,0.7426037329,0.510649634,20,19,19,6,4,14,97,,,,,,,,99.42893503,12,0,99.42893503,0,-12,0.75,,
,90.36721502,97.16280334,99.61854195,26,23,33,445.6721213,452.45,454.25,7.13E-01,0.7191605315,0.5349503587,20,19,19,6,4,14,97,,,,,,,,99.42886187,11,0,99.42886187,0,-11,0.75,,
,90.34555591,97.1568114,99.61870299,26,23,33,432.075,449.95,451.5,6.78E-01,0.7063631531,0.5337395362,20,19,19,6,4,14,97,,,,,,,,99.42880984,11,0,99.42880984,0,-11,0.75,,
,90.32971197,97.15076333,99.61856457,26,23,33,418.157541,449,449.675,7.48E-01,0.6796804815,0.4969732283,19,19,19,7,4,14,97,,,,,,,,99.4288522,11,0,99.4288522,0,-11,0.75,,
,90.30337499,97.15042824,99.61876678,26,23,33,417.787392,455.55,454.1479114,7.08E-01,0.7093421167,0.5169998826,19,19,19,7,4,14,97,,,,,,,,99.4289736,11,0,99.4289736,0,-11,0.75,,
,90.28357143,97.15050533,99.61885405,26,23,33,426.85,451.35,455.525,6.82E-01,0.7660190306,0.5187404892,20,19,19,6,4,14,97,,,,,,,,99.42900453,11,0,99.42900453,0,-11,0.75,,
,90.25049269,97.14727803,99.61845502,26,23,33,479,448.825,454.5,6.98E-01,0.7162766086,0.5338376703,22,19,19,4,4,14,97,,,,,,,,99.42894052,11,0,99.42894052,0,-11,0.75,,
,90.23650431,97.1418248,99.61860012,26,23,33,476.5785714,450.625,455.65,7.15E-01,0.7049593902,0.5216867888,22,19,19,4,4,14,97,,,,,,,,99.42889883,10,0,99.42889883,0,-10,0.75,,
,90.21314322,97.13813636,99.61858663,26,23,33,476.8,455.175,457.175,8.11E-01,0.6841020141,0.4996777645,22,19,19,4,4,14,97,,,,,,,,99.42893897,10,0,99.42893897,0,-10,0.75,,
,90.20965858,97.13456755,99.61858487,26,23,33,464.8445255,454.7321429,461.925,8.01E-01,0.706657471,0.5029061231,21,19,19,5,4,14,97,,,,,,,,99.42888147,10,0,99.42888147,0,-10,0.75,,
,90.20403573,97.13171738,99.61864457,26,23,33,419.7,453.225,462.125,7.75E-01,0.7426694802,0.5112777952,19,19,19,7,4,14,97,,,,,,,,99.42890685,10,0,99.42890685,0,-10,0.75,,
,90.18272394,97.12938032,99.61842594,26,23,33,420.8785352,455.2,457.802042,7.29E-01,0.6961568157,0.523670907,19,19,19,7,4,14,97,,,,,,,,99.42885215,10,0,99.42885215,0,-10,0.75,,
,90.13513827,97.12388897,99.61822234,26,23,33,437.775,448.05,451.7,6.73E-01,0.6949593782,0.5105487156,20,19,19,6,4,14,97,,,,,,,,99.42880278,10,0,99.42880278,0,-10,0.75,,
,90.11351059,97.11834998,99.6180653,26,23,33,428.95,448.5678571,449.65,7.23E-01,0.7213329805,0.5002476281,20,19,19,6,4,14,97,,,,,,,,99.42882805,10,0,99.42882805,0,-10,0.75,,
,90.09180494,97.11256533,99.61827848,26,23,33,424.8964286,453.9399686,453.7,7.03E-01,0.7116599584,0.5172729449,20,19,19,6,4,14,97,,,,,,,,99.42899794,9,0,99.42899794,0,-9,0.75,,
,90.06846485,97.10942064,99.61756283,26,23,33,420.975,453.1357143,454.5892857,6.76E-01,0.7379251911,0.5124882676,19,19,19,7,4,14,97,,,,,,,,99.42898856,9,0,99.42898856,0,-9,0.75,,
,90.04763883,97.10686673,99.61734907,26,23,33,460.1701376,449.6678571,455.375,6.90E-01,0.7120790077,0.5078683593,21,19,19,5,4,14,97,,,,,,,,99.42893614,9,0,99.42893614,0,-9,0.75,,
,90.01654927,97.10187403,99.61688977,26,23,33,492.125,448.425,456.45,6.94E-01,0.703798229,0.5023543498,23,19,19,3,4,14,97,,,,,,,,99.4289358,9,0,99.4289358,0,-9,0.75,,
,90.00606203,97.09947935,99.61693161,26,23,33,487.2285714,457.3,454.05,7.77E-01,0.7167938205,0.5074418764,22,20,19,4,3,14,97,,,,,,,,99.42891972,9,0,99.42891972,0,-9,0.75,,
,90.00001257,97.09855553,99.61699026,26,23,33,477.375,456.325,457.4,7.67E-01,0.7276114411,0.5105909171,22,19,19,4,4,14,97,,,,,,,,99.42891384,9,0,99.42891384,0,-9,0.75,,
,89.99943157,97.09651091,99.61694099,26,23,33,443.9071429,454.975,461.1,7.65E-01,0.7250127344,0.5166267665,20,19,19,6,4,14,97,,,,,,,,99.42889971,9,0,99.42889971,0,-9,0.75,,
,89.98522139,97.09478519,99.61694603,26,23,33,418.5321429,454.0285714,457.3,7.22E-01,0.7143284842,0.5103642255,19,19,19,7,4,14,97,,,,,,,,99.42884413,8,0,99.42884413,0,-8,0.75,,
,89.96733119,97.09302072,99.61701369,26,23,33,428.1,450.625,454.6,7.15E-01,0.7372310058,0.5267369918,20,19,19,6,4,14,97,,,,,,,,99.42888588,8,0,99.42888588,0,-8,0.75,,
,89.934966,97.09011748,99.61662741,26,23,33,427.2321429,449.7964286,450.5392857,7.05E-01,0.7231719178,0.4863421042,20,19,19,6,4,14,97,,,,,,,,99.42882006,8,0,99.42882006,0,-8,0.75,,
,89.90558127,97.08812432,99.6161412,26,23,33,424.6678571,448.15,452.025,7.11E-01,0.7272876457,0.5376561759,20,19,19,6,4,14,97,,,,,,,,99.42899086,8,0,99.42899086,0,-8,0.75,,
,89.87589358,97.08369071,99.61606586,26,23,33,421.575,456.9,456.8,6.90E-01,0.7257693716,0.5308702789,19,20,19,7,3,14,97,,,,,,,,99.4289791,8,0,99.4289791,0,-8,0.75,,
,89.85354684,97.08297793,99.61548062,26,23,33,431.0321429,453.475,458.975,6.68E-01,0.7117139036,0.5237901841,20,19,19,6,4,14,97,,,,,,,,99.42892086,8,0,99.42892086,0,-8,0.75,,
,89.8386092,97.08083009,99.61503598,26,23,33,481.3642857,447.4393358,456.775,6.97E-01,0.7027741509,0.5231126695,22,19,19,4,4,14,97,,,,,,,,99.42897191,8,0,99.42897191,0,-8,0.75,,
,89.81446857,97.07572535,99.61482842,26,23,33,490.825,453.425,454.175,7.55E-01,0.7396339876,0.5160930103,23,19,19,3,4,14,97,,,,,,,,99.42891845,7,0,99.42891845,0,-7,0.75,,
,89.80200528,97.07100767,99.61496777,26,23,33,496.275,458.875,454.7760632,7.78E-01,0.7123981471,0.5315309291,23,20,19,3,3,14,97,,,,,,,,99.42895368,7,0,99.42895368,0,-7,0.75,,
,89.79979553,97.06959816,99.6149895,26,23,33,469.875,456.925,461.1,7.93E-01,0.7108172214,0.5236239587,22,20,19,4,3,14,97,,,,,,,,99.42888852,7,0,99.42888852,0,-7,0.75,,
,89.79871442,97.06815005,99.61518831,26,23,33,430.5038089,454.675,459.525,7.60E-01,0.717178631,0.5345545312,20,19,19,6,4,14,97,,,,,,,,99.4288285,7,0,99.4288285,0,-7,0.75,,
,89.77865998,97.06551671,99.6154049,26,23,33,421.2821429,452.525,456.625,7.52E-01,0.7083512779,0.5453994414,19,19,19,7,4,14,97,,,,,,,,99.42887412,7,0,99.42887412,0,-7,0.75,,
,89.75481378,97.06364291,99.61555872,26,23,33,426.725,448.375,450.7178571,7.21E-01,0.7062284538,0.5111457981,20,19,19,6,4,14,97,,,,,,,,99.42881804,7,0,99.42881804,0,-7,0.75,,
,89.72498014,97.06282002,99.61544317,26,23,33,425.275,447.6755663,449.6964286,6.87E-01,0.699983943,0.5374520658,20,19,19,6,4,14,97,,,,,,,,99.42903029,7,0,99.42903029,0,-7,0.75,,
,89.70027901,97.0582613,99.61553176,26,23,33,415.8823003,450.925,456.025,6.84E-01,0.7201481904,0.5104006802,19,19,19,7,4,14,97,,,,,,,,99.42896722,6,0,99.42896722,0,-6,0.75,,
,89.6770861,97.05707811,99.61552042,26,23,33,417.5907733,455.3321429,455.95,6.66E-01,0.7146979098,0.5081353373,19,19,19,7,4,14,97,,,,,,,,99.42891973,6,0,99.42891973,0,-6,0.75,,
,89.66065721,97.05260685,99.61547507,26,23,33,452.925,452.675,456.6,7.14E-01,0.7219684888,0.5212662984,21,19,19,5,4,14,97,,,,,,,,99.42896389,6,0,99.42896389,0,-6,0.75,,
,89.64255077,97.04718438,99.61559671,26,23,33,487.9911284,446.1607143,456.825,7.01E-01,0.7424869344,0.5078048944,23,19,19,3,4,14,97,,,,,,,,99.42890819,6,0,99.42890819,0,-6,0.75,,
,89.62629972,97.0446794,99.61572316,26,23,33,488.0187803,458.95,453.623877,7.55E-01,0.6917513035,0.5234947022,23,20,19,3,3,14,97,,,,,,,,99.42893578,6,0,99.42893578,0,-6,0.75,,
,89.59822711,97.0423667,99.61542247,26,23,33,494.275,459.625,461.075,7.92E-01,0.7355968284,0.5228810446,23,20,19,3,3,14,97,,,,,,,,99.42887877,6,0,99.42887877,0,-6,0.75,,
,89.59301051,97.04095997,99.61505849,26,23,33,456.05,456.25,460.25,8.08E-01,0.7447811544,0.5120192173,21,20,19,5,3,14,97,,,,,,,,99.42882723,5,0,99.42882723,0,-5,0.75,,
,89.5881692,97.03628259,99.61509566,26,23,33,421.7341119,451.05,455.75,7.74E-01,0.7199512565,0.5122555002,20,19,19,6,4,14,97,,,,,,,,99.42886784,5,0,99.42886784,0,-5,0.75,,
,89.57718234,97.03319598,99.61448043,26,23,33,425.075,450.5,452.65,7.28E-01,0.7588301261,0.5233290692,20,19,19,6,4,14,97,,,,,,,,99.42882114,5,0,99.42882114,0,-5,0.75,,
,89.55326895,97.03003392,99.61436436,26,23,33,420.5455886,449.625,448.475,7.15E-01,0.7431190113,0.5131229772,19,19,19,7,4,14,97,,,,,,,,99.42899904,5,0,99.42899904,0,-5,0.75,,
,89.52960342,97.026102,99.61441057,26,23,33,421.7835727,451.375,448.475,6.96E-01,0.7196681014,0.5163717519,20,19,19,6,4,14,97,,,,,,,,99.42895952,5,0,99.42895952,0,-5,0.75,,
,89.5013566,97.02233187,99.61447945,26,23,33,421.4428571,454.375,398.4367853,7.14E-01,0.7156818534,0.4969874518,20,19,17,6,4,16,97,,,,,,,,99.42891863,5,0,99.42891863,0,-5,0.75,,
,89.48141391,97.02226294,99.61448799,26,23,33,430.2785714,428.2287362,323.05,7.09E-01,0.7164185988,0.4897954932,20,18,14,6,5,19,97,,,,,,,,99.42894618,5,0,99.42894618,0,-5,0.75,,
,89.46464555,97.02231648,99.61448498,26,23,33,475.2785714,358.65,259.85,6.95E-01,0.703201726,0.4313063043,22,15,11,4,8,22,97,,,,,,,,99.42890752,1,0,99.42890752,0,-1,0.75,,
,89.45008231,97.02228161,99.61446966,26,23,33,476.6775818,287.675,193.25,7.16E-01,0.6342646467,0.3495994112,22,12,8,4,11,25,97,,,,,,,,99.42892156,1,0,99.42892156,0,-1,0.75,,
,89.44956247,97.02218384,99.61447235,26,23,33,405.95,231.025,120.075,7.74E-01,0.5264409772,0.2758573324,19,10,5,7,13,28,97,,,,,,,,99.42888608,1,0,99.42888608,0,-1,0.75,,
,89.44993361,97.02205754,99.61447575,26,23,33,334.875,165.1741501,58.975,7.24E-01,0.4496785638,0.1939478828,16,7,3,10,16,30,97,,,,,,,,99.4288916,1,0,99.4288916,0,-1,0.75,,
,89.45008323,97.02234294,99.61449381,26,23,33,257.725,83.425,0.975,6.36E-01,0.2999947342,0.08950879783,12,4,1,14,19,32,97,,,,,,,,99.42884488,1,0,99.42884488,0,-1,0.75,,
,89.44975196,97.02230966,99.6144752,26,23,33,184.575,15.55030287,0,4.99E-01,0.2099715895,0.04412422332,9,1,0,17,22,33,97,,,,,,,,99.42880677,1,0,99.42880677,0,-1,0.75,,
,89.44969986,97.0222685,,26,23,,113.7,0,,3.82E-01,0.1005482644,,6,0,#DIV/0!,20,23,#DIV/0!,97,,,,,,,,99.42899983,1,0,99.42899983,0,-1,,,
,89.44954242,97.02217198,,26,23,,35.85,0,,2.56E-01,0.03376350172,,2,0,#DIV/0!,24,23,#DIV/0!,97,,,,,,,,99.42896743,1,0,99.42896743,0,-1,,,
,89.44986807,,,26,,,0,,,1.16E-01,,,0,#DIV/0!,#DIV/0!,26,#DIV/0!,#DIV/0!,97,,,,,,,,99.4289775,1,0,99.4289775,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42893637,1,0,99.42893637,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.4289021,1,0,99.4289021,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42891606,1,0,99.42891606,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42887364,1,0,99.42887364,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42888608,1,0,99.42888608,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42883943,1,0,99.42883943,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.4290263,1,0,99.4290263,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42899436,1,0,99.42899436,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42895631,1,0,99.42895631,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42897197,1,0,99.42897197,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42893089,1,0,99.42893089,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42894526,1,0,99.42894526,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42891034,1,0,99.42891034,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42886797,1,0,99.42886797,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42888034,1,0,99.42888034,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42883376,1,0,99.42883376,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42902054,1,0,99.42902054,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42898866,1,0,99.42898866,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42895067,1,0,99.42895067,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42896619,1,0,99.42896619,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42892521,1,0,99.42892521,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42893949,1,0,99.42893949,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42890483,1,0,99.42890483,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42886254,1,0,99.42886254,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.4288655,1,0,99.4288655,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42882831,1,0,99.42882831,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42901494,1,0,99.42901494,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42898317,1,0,99.42898317,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42899355,1,0,99.42899355,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42895339,1,0,99.42895339,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42891978,1,0,99.42891978,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42893387,1,0,99.42893387,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42889921,1,0,99.42889921,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42890517,1,0,99.42890517,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42885986,1,0,99.42885986,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42882274,1,0,99.42882274,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42900928,1,0,99.42900928,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42897206,1,0,99.42897206,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42898784,1,0,99.42898784,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42894781,1,0,99.42894781,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42896228,1,0,99.42896228,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42892829,1,0,99.42892829,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42888693,1,0,99.42888693,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42889959,1,0,99.42889959,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42885437,1,0,99.42885437,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42886526,1,0,99.42886526,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42900375,1,0,99.42900375,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42896658,1,0,99.42896658,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42898222,1,0,99.42898222,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42894226,1,0,99.42894226,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42895669,1,0,99.42895669,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42892278,1,0,99.42892278,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42888153,1,0,99.42888153,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42889407,1,0,99.42889407,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.4288489,1,0,99.4288489,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42885971,1,0,99.42885971,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42899827,1,0,99.42899827,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.4289612,1,0,99.4289612,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42896971,1,0,99.42896971,0,-1,,,
,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,97,,,,,,,,99.42893687,1,0,99.42893687,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895124,1,0,99.42895124,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891742,1,0,99.42891742,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892391,1,0,99.42892391,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887981,1,0,99.42887981,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884363,1,0,99.42884363,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885424,1,0,99.42885424,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899288,1,0,99.42899288,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900343,1,0,99.42900343,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289643,1,0,99.4289643,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893153,1,0,99.42893153,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894573,1,0,99.42894573,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888768,1,0,99.42888768,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890029,1,0,99.42890029,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4288575,1,0,99.4288575,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886854,1,0,99.42886854,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42882128,1,0,99.42882128,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42901348,1,0,99.42901348,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42898165,1,0,99.42898165,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894351,1,0,99.42894351,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895794,1,0,99.42895794,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891663,1,0,99.42891663,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892972,1,0,99.42892972,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889494,1,0,99.42889494,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885218,1,0,99.42885218,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42886305,1,0,99.42886305,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42881587,1,0,99.42881587,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900797,1,0,99.42900797,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897622,1,0,99.42897622,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893813,1,0,99.42893813,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895246,1,0,99.42895246,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891116,1,0,99.42891116,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42892414,1,0,99.42892414,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888941,1,0,99.42888941,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42889386,1,0,99.42889386,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884794,1,0,99.42884794,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42881056,1,0,99.42881056,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42900257,1,0,99.42900257,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.4289709,1,0,99.4289709,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897987,1,0,99.42897987,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893951,1,0,99.42893951,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42890596,1,0,99.42890596,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891886,1,0,99.42891886,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887714,1,0,99.42887714,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888855,1,0,99.42888855,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42884271,1,0,99.42884271,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42885203,1,0,99.42885203,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899707,1,0,99.42899707,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895974,1,0,99.42895974,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42897434,1,0,99.42897434,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42893405,1,0,99.42893405,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42894733,1,0,99.42894733,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42891331,1,0,99.42891331,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42887171,1,0,99.42887171,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42888296,1,0,99.42888296,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42883718,1,0,99.42883718,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42902284,1,0,99.42902284,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42899171,1,0,99.42899171,0,-1,,,
,,,,,,,,,,,,,,,,,,,97,,,,,,,,99.42895446,1,0,99.42895446,0,-1,,,
