-6,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,,,,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.65,,,,,,,,
7818,72.57481229,98.81689674,98.02290117,2,1,6,22.64,0,0,0.3311805322,1.26E-03,0.001493776801,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7824,72.59231439,98.81691086,98.02284698,2,1,6,28.88,0,0,0.3677541984,1.26E-03,0.001343993074,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7830,72.59957641,98.81692465,98.02279325,2,1,6,44,0,0,0.3990737058,1.38E-03,0.001680784128,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7836,72.5880012,98.81693874,98.02315753,2,1,6,50.8,0,0,0.3990737058,1.38E-03,0.001679475636,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7842,72.56193211,98.81688141,98.02293053,2,1,6,55.16,0,0,0.4698159587,6.75E-04,0.001479609909,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,0.7
7848,72.54890917,98.8168955,98.02290178,2,1,6,52.92,0,0,0.4720316144,1.38E-03,0.001750527365,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,0.7
7854,72.53957894,98.81690956,98.02284882,2,1,6,51.04,0,0,0.7993582713,1.38E-03,0.002621340482,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7860,72.52944928,98.81692327,98.02279633,2,1,6,50.44,0,0,0.7013342803,1.40E-03,0.003568473189,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7866,72.51584282,98.8169373,98.02315489,2,1,6,48.56,0,0,0.5321515341,1.34E-03,0.002787298544,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7872,72.48730406,98.81688019,98.02292985,2,1,6,48.68,0,0,0.7944334513,1.28E-03,0.00210773822,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7878,72.47441693,98.8168982,98.02290227,2,1,6,47.84,0,0,0.7122862549,1.25E-03,0.001366613937,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7884,72.45956476,98.81691191,98.0228505,2,1,6,47.56,0,0,0.7624412903,1.01E-03,0.001268659411,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7890,72.44990095,98.81692591,98.02279911,2,1,6,47.36,0,0,0.7071768775,1.35E-03,0.001155778024,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7896,72.43662664,98.8169399,98.02315229,2,1,6,45.72,0,0,0.7498860412,1.35E-03,0.001071197617,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7902,72.40739471,98.81688303,98.02292907,2,1,6,46.84,0,0,0.7594713544,1.02E-03,0.001437864051,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7908,72.40805858,98.81689699,98.02290257,2,1,6,46.12,0,0,0.763494219,1.48E-03,0.001279511924,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7914,72.42193293,98.81691061,98.02285189,2,1,6,47.24,0,0,0.698134155,8.34E-04,0.001427404277,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7920,72.43538791,98.81692461,98.0228159,2,1,6,43.92,0,0,0.6727137203,1.41E-03,0.002348065546,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7926,72.43874839,98.81693865,98.02315004,2,1,6,35.44,0,0,0.643347749,1.41E-03,0.002213092592,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7932,72.44588064,98.81688196,98.02292854,2,1,6,24.64,0,0,0.5349598383,9.56E-04,0.002861312847,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7938,72.45634014,98.81689983,98.02290289,2,1,6,21.68,0,0,0.3467199856,1.39E-03,0.003587478794,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7944,72.47127775,98.81691341,98.02285328,2,1,6,24.96,0,0,0.3156748704,1.44E-03,0.00285124862,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7950,72.47849677,98.81692729,98.02281823,2,1,6,36.78232,0,0,0.3156748704,1.37E-03,0.001977554098,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7956,72.46679854,98.81687087,98.02314776,3,1,6,47.31223333,0,0,0.2563407226,1.37E-03,0.001476435651,3,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
7962,72.47333394,98.81688476,98.0229279,3,1,6,55.13266667,0,0,0.4701447954,9.35E-04,0.001473949076,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7968,72.46785256,98.81689862,98.02290313,3,1,6,55.67792,0,0,0.4910416304,1.30E-03,0.001492236639,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7974,72.45645274,98.81691219,98.02285447,3,1,6,58.560616,0,0,0.665468877,1.30E-03,0.001582013447,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7980,72.45403886,98.81692608,98.02282029,3,1,6,60.8,0,0,0.6745721057,9.43E-04,0.001573413285,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7986,72.44731264,98.81686982,98.0231456,3,1,6,63.04,0,0,0.6482341711,1.38E-03,0.001270102187,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7992,72.45306841,98.81688364,98.02292726,3,1,6,63.64,0,0,0.5511932573,1.43E-03,0.001388037502,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
7998,72.44635402,98.81690139,98.02290335,3,1,6,62.84,0,0,0.529504957,1.37E-03,0.001133482234,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8004,72.4340716,98.81691485,98.02285558,3,1,6,62.44,0,0,0.6330589485,1.37E-03,0.001185059906,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8010,72.43081539,98.81692862,98.02282216,3,1,6,60.32,0,0,0.4647020026,9.88E-04,0.001218177058,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8016,72.41425693,98.81687257,98.02314336,3,1,6,55.8,0,0,0.6535512731,1.36E-03,0.002336480831,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8022,72.38353142,98.81688635,98.02292657,3,1,6,54.48,0,0,0.5586081793,8.65E-04,0.002172834508,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8028,72.37134943,98.8169001,98.02290337,3,1,6,50.6,0,0,0.5291175614,1.38E-03,0.002206425109,3,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
8034,72.38361197,98.81691353,98.02285633,3,1,6,46.72,0,0,0.5013015392,1.38E-03,0.002387314912,3,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
8040,72.40135029,98.81692724,98.02282368,2,1,6,45.48,0,0,0.6920791132,1.36E-03,0.001541661244,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8046,72.40788864,98.8168714,98.02314113,2,1,6,39.68,0,0,0.7617528615,1.36E-03,0.001559301162,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8052,72.41406294,98.81688519,98.02292575,2,1,6,28.48,0,0,0.53152797,1.39E-03,0.001546309382,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
8058,72.42240804,98.81690283,98.0229033,2,1,6,24.16,0,0,0.4676883742,1.38E-03,0.001349755904,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
8064,72.44097831,98.81691619,98.02285709,2,1,6,26.6,0,0,0.2745523994,1.38E-03,0.00129451032,2,0,0,0,1,6,98,7,,,,,,,,,,,,,0.7
8070,72.45318528,98.81692987,98.02308809,2,1,6,34.2,0,0,0.2284898532,1.05E-03,0.001499282406,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8076,72.44849542,98.81687423,98.023139,2,1,6,43.56,0,0,0.289555914,1.38E-03,0.001593009435,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,0.7
8082,72.42120023,98.8168879,98.02292506,2,1,6,51.68,0,0,0.6411845954,1.39E-03,0.001574693133,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,0.7
8088,72.40898863,98.81690154,98.02290323,2,1,6,53.04,0,0,0.6411845954,1.35E-03,0.001704986706,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8094,72.40322944,98.81691483,98.02285776,2,1,6,51.12,0,0,0.5953461194,1.34E-03,0.001772111219,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8100,72.3910386,98.81692846,98.02308844,2,1,6,51.12,0,0,0.7076831592,7.01E-04,0.002038576901,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8106,72.37983282,98.81687302,98.02313702,2,1,6,50.12,0,0,0.8214503969,1.29E-03,0.001936619021,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8112,72.34958936,98.81688663,98.02292438,2,1,6,49.48,0,0,0.8074345639,9.92E-04,0.002095730137,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8118,72.33844965,98.8169042,98.02290321,2,1,6,49.84,0,0,0.8074345639,1.37E-03,0.001501245065,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8124,72.32963912,98.81691744,98.02285843,2,1,6,47.88,0,0,0.5124486668,1.09E-03,0.001281388333,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8130,72.31550707,98.81693107,98.02310118,2,1,6,48.32,0,0,0.65998966,1.41E-03,0.001281498801,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8136,72.30217779,98.81687597,98.02313503,2,1,6,48.04,0,0,0.7773085975,1.41E-03,0.001375619708,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8142,72.27424761,98.81688952,98.02292369,2,1,6,47.12,0,0,0.7721357542,9.97E-04,0.00133158004,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8148,72.26574663,98.81690308,98.02290311,2,1,6,47.92,0,0,0.7721357542,3.48E-03,0.001048491485,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8154,72.27066699,98.81691628,98.02285899,2,1,6,48.32,0,0,0.5620248778,4.96E-03,0.001172385848,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8160,72.28500438,98.81692979,98.02310103,2,1,6,48.16,0,0,0.6425967411,4.96E-03,0.001257719281,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8166,72.29351454,98.81687477,98.02313313,2,1,6,43.72,0,0,0.7709820202,3.16E-03,0.001110693194,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8172,72.29932594,98.81688827,98.02292306,2,1,6,30.32,0,0,0.607283256,1.29E-03,0.001203495227,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8178,72.30387212,98.8169057,98.02290302,2,1,6,24.2,0,0,0.607283256,1.27E-03,0.001292994181,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8184,72.31833161,98.81691885,98.02285957,2,1,6,22.4,0,0,0.2088751804,1.27E-03,0.001136195996,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8190,72.33697077,98.81693231,98.02310085,2,1,6,29.8,0,0,0.2969777442,6.96E-04,0.002233774049,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8196,72.33806676,98.81687759,98.02313132,3,1,6,41.71793778,0,0,0.2808517345,1.27E-03,0.002246363345,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8202,72.34407313,98.81689105,98.02292212,3,1,6,55.042705,0,0,0.4367003919,1.04E-03,0.002181815839,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8208,72.33702306,98.81690457,98.02290255,3,1,6,60.79282667,0,0,0.4648944099,1.99E-03,0.00168764555,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8214,72.33543962,98.81691765,98.02285966,3,1,6,62.71552,0,0,0.5403292795,1.53E-03,0.001216747618,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8220,72.33111709,98.81693105,98.02310018,3,1,6,66.16,0,0,0.6914310721,2.01E-03,0.001282998839,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8226,72.31657352,98.81687643,98.02312911,3,1,6,65.36,0,0,0.4780094042,2.01E-03,0.0013350688,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8232,72.32132692,98.81688982,98.02294494,3,1,6,64.36,0,0,0.6936510218,1.49E-03,0.001410065001,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8238,72.31167339,98.81690717,98.02290245,3,1,6,62.08,0,0,0.6936510218,1.40E-03,0.001469429844,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8244,72.30978818,98.81692022,98.02286016,3,1,6,62.88,0,0,0.619451064,1.10E-03,0.001504923123,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8250,72.30577628,98.81693357,98.02309988,3,1,6,61.08,0,0,0.6850903295,1.33E-03,0.0015314539,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8256,72.28658755,98.81687916,98.02312736,3,1,6,57.72,0,0,0.5597612724,1.33E-03,0.001510055344,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8262,72.25646532,98.81689252,98.02294422,3,1,6,55.68,0,0,0.6040267876,9.55E-04,0.00174943268,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8268,72.24288594,98.81690587,98.02290229,3,1,6,52.28,0,0,0.5021554433,1.34E-03,0.001462936581,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8274,72.2300445,98.81691887,98.02286049,3,1,6,45.56,0,0,0.6167556531,7.90E-04,0.001549132473,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8280,72.24342157,98.81693217,98.02309949,2,1,6,46.44,0,0,0.754167054,1.36E-03,0.001542767947,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8286,72.25546048,98.81687795,98.02312561,2,1,6,44.52,0,0,0.754167054,1.38E-03,0.001252423105,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8292,72.26465194,98.81689125,98.02294355,2,1,6,33.6,0,0,0.5229970381,1.37E-03,0.001276189452,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8298,72.26678724,98.81690848,98.02290209,2,1,6,27.32,0,0,0.4805933808,1.04E-03,0.001276375015,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8304,72.27745998,98.81692144,98.02286086,2,1,6,22.88,0,0,0.4258789522,8.96E-04,0.00114676402,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8310,72.2945443,98.81693472,98.02309909,2,1,6,26.92,0,0,0.2051171178,1.38E-03,0.001238284238,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8316,72.31004436,98.81688068,98.02312392,2,1,6,35.48,0,0,0.1396384021,1.46E-03,0.00136562288,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8322,72.28649857,98.81689395,98.02294284,2,1,6,48.4,0,0,0.486841504,1.46E-03,0.002176339028,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8328,72.27454885,98.81690718,98.02290192,2,1,6,51.68,0,0,0.516980897,9.51E-04,0.002860283281,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8334,72.26938949,98.81692007,98.02286118,2,1,6,51.64,0,0,0.6639700033,1.09E-03,0.00328619225,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8340,72.25897199,98.81693351,98.02309865,2,1,6,51.4,0,0,0.549365525,1.64E-03,0.002326729369,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8346,72.22043821,98.81687967,98.02312226,2,1,6,52.3,0,0,0.6676104865,1.66E-03,0.002268605659,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8352,72.17396985,98.81689288,98.02294217,2,1,6,53.16,0,0,0.7343972359,1.66E-03,0.001260172081,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8358,72.16168143,98.81690972,98.02290173,2,1,6,51.48,0,0,0.6987433508,1.41E-03,0.001399488782,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8364,72.15356472,98.8169229,98.02286146,2,1,6,49.08,0,0,0.843806366,1.41E-03,0.001374976387,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8370,72.13971964,98.81693611,98.02309817,2,1,6,47.48,0,0,0.8273262082,1.38E-03,0.001284302401,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8376,72.12720428,98.81688247,98.02312059,2,1,6,45.73,0,0,0.8272106398,1.38E-03,0.001032233773,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8382,72.09782504,98.81689563,98.0229415,2,1,6,46.56,0,0,0.7880775833,9.46E-04,0.001214307009,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8388,72.08541152,98.81690852,98.02290152,2,1,6,46.68,0,0,0.5018134356,1.35E-03,0.001265847345,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8394,72.07562518,98.81692164,98.02286166,2,1,6,45.68,0,0,0.7623152194,1.09E-03,0.001218213522,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8400,72.07552574,98.81693475,98.02309761,2,1,6,45.64,0,0,0.7616279246,1.31E-03,0.001176749094,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8406,72.09475283,98.81688131,98.02295753,2,1,6,42.32,0,0,0.6257117577,1.34E-03,0.001256264183,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8412,72.09938852,98.81689439,98.0229408,2,1,6,35.76,0,0,0.6329262517,1.32E-03,0.001262162989,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8418,72.10025788,98.8169111,98.02290122,2,1,6,27.72,0,0,0.5082668796,1.29E-03,0.001299615562,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8424,72.10791482,98.81692418,98.02286179,2,1,6,22.88,0,0,0.4424711454,1.32E-03,0.00127608138,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8430,72.12211304,98.81693725,98.02309698,2,1,6,23.96,0,0,0.3331988195,9.47E-04,0.001300333065,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8436,72.13545455,98.81688399,98.0229564,3,1,6,33.19195333,0,0,0.2957241935,1.36E-03,0.001171346285,2,0,0,1,1,6,98,7,,,,,,,,,,,,,
8442,72.1294864,98.81689706,98.02294002,3,1,6,41.9844,0,0,0.2637006753,1.36E-03,0.001211534146,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8448,72.11671587,98.81690977,98.0229009,3,1,6,51.097252,0,0,0.2519602568,1.78E-03,0.001140010941,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8454,72.11558821,98.81692279,98.0228619,3,1,6,56.01126933,0,0,0.5063727924,1.78E-03,0.001141638774,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8460,72.11177976,98.81686969,98.02309633,3,1,6,61.16,0,0,0.5340255431,1.08E-03,0.001288669935,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8466,72.11496259,98.81688272,98.02295533,3,1,6,64.72,0,0,0.638889544,1.74E-03,0.001282082777,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8472,72.10977083,98.81689716,98.02293928,3,1,6,64.8,0,0,0.6504192523,1.74E-03,0.001353811713,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8478,72.09966288,98.81691377,98.02290054,3,1,6,65.4,0,0,0.5792442825,1.38E-03,0.001306302243,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8484,72.09550417,98.81692677,98.02286197,3,1,6,62.88,0,0,0.6659329738,1.38E-03,0.001246791691,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8490,72.07839715,98.81687385,98.02309564,3,1,6,63.52,0,0,0.6616366118,6.13E-04,0.001421077976,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8496,72.03078051,98.81688685,98.02295432,3,1,6,61.56,0,0,0.6159524219,1.33E-03,0.001350977007,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8502,72.01514649,98.81689983,98.02293859,3,1,6,57.12,0,0,0.616535528,1.33E-03,0.001254116135,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8508,72.0110836,98.81691244,98.02290024,3,1,6,48.88,0,0,0.5695131463,1.41E-03,0.001414515564,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8514,71.99724917,98.8169254,98.02286206,3,1,6,44.04,0,0,0.4861895187,1.41E-03,0.001163227143,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8520,71.99312955,98.8168727,98.02315081,2,1,6,44.56,0,0,0.7504462985,1.49E-03,0.001471272103,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8526,72.01806737,98.81688564,98.02295333,2,1,6,44.76,0,0,0.6798693775,1.43E-03,0.001464415002,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8532,72.02485555,98.81689854,98.02293786,2,1,6,40.36,0,0,0.6587757329,1.43E-03,0.001429324659,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8538,72.02655664,98.81691506,98.02289985,2,1,6,32.88,0,0,0.6597259366,9.82E-04,0.001314103728,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8544,72.03001599,98.81692793,98.02286201,2,1,6,24.24,0,0,0.4792291436,1.38E-03,0.001217102006,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8550,72.04320938,98.8168754,98.02314883,2,1,6,23.96,0,0,0.3559448795,1.38E-03,0.001319590333,2,0,0,0,1,6,98,7,,,,,,,,,,,,,
8556,72.06590705,98.81688832,98.02295228,2,1,6,34.2,0,0,0.2532418954,1.36E-03,0.001359324091,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8562,72.05731031,98.8169012,98.02293714,2,1,6,43.52,0,0,0.3998501953,1.36E-03,0.001392184759,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8568,72.04635423,98.81691372,98.02289953,2,1,6,51.36,0,0,0.4957854404,6.05E-04,0.00128432063,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8574,72.04309034,98.8169266,98.02286205,2,1,6,55.4,0,0,0.723224611,1.40E-03,0.001532916106,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8580,72.03121942,98.81687426,98.02314695,2,1,6,52.6,0,0,0.5932541425,1.40E-03,0.001415009287,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8586,72.00539657,98.81688714,98.02295128,2,1,6,51.44,0,0,0.5039042691,1.44E-03,0.001449468524,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8592,71.99381292,98.81689993,98.02293638,2,1,6,51.12,0,0,0.807728832,1.07E-03,0.001431470319,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8598,71.98271136,98.8169164,98.02289916,2,1,6,49.88,0,0,0.807728832,1.44E-03,0.001152042867,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8604,71.97083366,98.81692919,98.0228752,2,1,6,46.48,0,0,0.7264939153,1.42E-03,0.001122334639,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8610,71.9587767,98.81687701,98.02314506,2,1,6,46.16,0,0,0.7465778301,1.42E-03,0.001286776713,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8616,71.93261884,98.81688981,98.02295034,2,1,6,46.56,0,0,0.7465400784,1.41E-03,0.001066963802,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8622,71.9207692,98.81690258,98.0229357,2,1,6,46.6,0,0,0.7636543086,1.02E-03,0.001319773415,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8628,71.91280633,98.81691503,98.02289883,2,1,6,48.96,0,0,0.5503113671,1.46E-03,0.001339072822,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8634,71.89694764,98.81692777,98.02287512,2,1,6,49.96,0,0,0.7860038413,1.46E-03,0.001146831617,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8640,71.90105036,98.81687577,98.02314324,2,1,6,49.4,0,0,0.5833353929,1.46E-03,0.001517716984,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8646,71.92669219,98.8168886,98.02294933,2,1,6,49.96,0,0,0.4691676921,9.64E-04,0.001516519675,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8652,71.93553846,98.81690132,98.02293499,2,1,6,45.84,0,0,0.7883454241,1.00E-03,0.001658668468,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8658,71.93593508,98.81691766,98.02289841,3,1,6,33.56,0,0,0.7904676733,1.34E-03,0.001623586045,2,0,0,1,1,6,98,7,,,,,,,,,,,,,
8664,71.93866741,98.81693036,98.02287502,3,1,6,25.54084444,0,0,0.4970978331,1.39E-03,0.001194853747,2,0,0,1,1,6,98,7,,,,,,,,,,,,,
8670,71.94893503,98.81687854,98.02314142,3,1,6,21.5948,0,0,0.2417465558,1.20E-03,0.001319997579,2,0,0,1,1,6,98,7,,,,,,,,,,,,,
8676,71.97749629,98.81689125,98.02294842,3,1,6,28.529412,0,0,0.2488874538,9.99E-04,0.001243757613,2,0,0,1,1,6,98,7,,,,,,,,,,,,,
8682,71.99442313,98.81690393,98.02293428,3,1,6,40.63312533,0,0,0.2836351263,8.20E-04,0.001136638583,3,0,0,0,1,6,98,7,,,,,,,,,,,,,
8688,72.00242244,98.81691626,98.02289806,3,1,6,58.94090667,0,0,0.2480524351,1.45E-03,0.001151162435,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8694,72.00096252,98.81692891,98.02287494,3,1,6,65.68,0,0,0.4419153771,1.40E-03,0.00106539059,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8700,71.99623305,98.81687726,98.02313965,3,1,6,67.76,0,0,0.5918949059,1.40E-03,0.001074622129,5,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8706,71.98756771,98.81688991,98.02294755,3,1,6,66.92,0,0,0.5892165993,1.43E-03,0.001056695261,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8712,71.98425192,98.81690254,98.02293365,3,1,6,65.6,0,0,0.633262661,1.43E-03,0.001162721928,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8718,71.93640097,98.81691879,98.02289774,3,1,6,63.8,0,0,0.5132538663,1.14E-03,0.001057322042,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8724,71.8974687,98.8169315,98.02287485,3,1,6,61.12,0,0,0.5498757695,1.53E-03,0.001519330978,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8730,71.86134364,98.81688004,98.02313788,3,1,6,59.32,0,0,0.6997897498,1.53E-03,0.001738537047,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8736,71.83801602,98.81689271,98.02294651,3,1,6,51.96,0,0,0.7736849758,1.51E-03,0.001898418995,4,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8742,71.82749515,98.8169053,98.02293285,2,1,6,51.84,0,0,0.9347093021,1.51E-03,0.001526267523,4,0,0,-2,1,6,98,7,,,,,,,,,,,,,
8748,71.8174002,98.81691754,98.02289724,2,1,6,49.72,0,0,0.8441481968,1.07E-03,0.0016759816,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8754,71.80444591,98.8169301,98.02311675,2,1,6,48.48,0,0,0.7672881985,1.39E-03,0.002282734938,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8760,71.79599065,98.81687881,98.02313606,2,1,6,49.16,0,0,0.7435218466,1.35E-03,0.002237050138,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
8766,71.8148188,98.81689141,98.0229456,2,1,6,47.96,0,0,0.6959091797,1.72E-03,0.001608655929,3,0,0,-1,1,6,98,7,,,,,,,,,,,,,
