,,,,,,,152.08,154.6,155.52,,,,,,,,,,,,,,,,7,7,7,,,,,,
6516,2022-09-14 08:39:35,48.98648955,0.568196059,0.4898648955,0.4088563412,2022-09-14 08:39:35,139.6,144.68,146.32,0.01120831055,2022-09-14 08:39:35,7,2022-09-14 08:39:35,97.82701649,99.83799815,99.97313342,98,2022-09-14 08:39:35,552240,2022-09-14 08:39:35,438355,2022-09-14 08:39:35,491.4115573,65.0599355,7,7,7,150,0.65,144.519743,7,7,7
6522,2022-09-14 08:39:41,48.63343277,0.6434753399,0.4863343277,0.4227583149,2022-09-14 08:39:41,140.88,144.6,144.56,-0.0002767017156,2022-09-14 08:39:41,7,2022-09-14 08:39:41,97.82841535,99.83829068,99.97318332,98,2022-09-14 08:39:41,553320,2022-09-14 08:39:41,439236,2022-09-14 08:39:41,494.4641352,65.0599355,7,7,7,150,0.65,144.4398316,7,7,7
6528,2022-09-14 08:39:47,47.65844445,0.5864736782,0.4765844445,0.4742940752,2022-09-14 08:39:47,140.36,144.32,144.96,0.004415011038,2022-09-14 08:39:47,7,2022-09-14 08:39:47,97.83158412,99.83853395,99.97324263,98,2022-09-14 08:39:47,553680,2022-09-14 08:39:47,440204,2022-09-14 08:39:47,490.0931511,65.0599355,7,7,7,150,0.65,144.1601418,7,7,7
6534,2022-09-14 08:39:53,50.1996889,0.559908645,0.501996889,0.4155704474,2022-09-14 08:39:53,142.16,144,143.64,-0.002506265664,2022-09-14 08:39:53,7,2022-09-14 08:39:53,97.83535837,99.83879863,99.97329102,98,2022-09-14 08:39:53,554040,2022-09-14 08:39:53,441000,2022-09-14 08:39:53,492.782706,65.0599355,7,7,7,150,0.65,143.8404962,7,7,7
6540,2022-09-14 08:39:59,46.19550029,0.5550149964,0.4619550029,0.398948067,2022-09-14 08:39:59,139.4,143.24,143.16,-0.0005588153115,2022-09-14 08:39:59,7,2022-09-14 08:39:59,97.82930846,99.83916174,99.9733314,98,2022-09-14 08:39:59,554760,2022-09-14 08:39:59,441766,2022-09-14 08:39:59,492.63442,65.0599355,7,7,7,150,0.65,143.0813381,7,7,7
6546,2022-09-14 08:40:05,50.09102426,0.5450195067,0.5009102426,0.4091537563,2022-09-14 08:40:05,137.64,141.84,142.56,0.005050505051,2022-09-14 08:40:05,7,2022-09-14 08:40:05,97.83263353,99.8394565,99.97337743,98,2022-09-14 08:40:05,555120,2022-09-14 08:40:05,442438,2022-09-14 08:40:05,485.9689277,65.0599355,6,7,7,150,0.65,141.6828888,6,7,7
6552,2022-09-14 08:40:11,54.29209164,0.6555194148,0.5429209164,0.4205870056,2022-09-14 08:40:11,135.52,140.6,142.4,0.01264044944,2022-09-14 08:40:11,7,2022-09-14 08:40:11,97.82716358,99.83972514,99.97342204,98,2022-09-14 08:40:11,555480,2022-09-14 08:40:11,443253,2022-09-14 08:40:11,490.5914046,65.0599355,6,7,7,150,0.65,140.4442623,6,7,7
6558,2022-09-14 08:40:17,44.83936547,0.5939008474,0.4483936547,0.4721389023,2022-09-14 08:40:17,134.08,139.2,140.64,0.01023890785,2022-09-14 08:40:17,7,2022-09-14 08:40:17,97.83032549,99.83995339,99.97347767,98,2022-09-14 08:40:17,555840,2022-09-14 08:40:17,444157,2022-09-14 08:40:17,489.8310912,65.0599355,6,6,6,150,0.65,139.045813,6,7,7
6564,2022-09-14 08:40:23,51.03970835,0.6101679381,0.5103970835,0.3987806494,2022-09-14 08:40:23,135.24,138.2,138.36,0.001156403585,2022-09-14 08:40:23,7,2022-09-14 08:40:23,97.83091238,99.84019865,99.97352311,98,2022-09-14 08:40:23,556200,2022-09-14 08:40:23,444849,2022-09-14 08:40:23,489.8466915,65.0599355,6,6,6,150,0.65,138.0469207,6,7,7
6570,2022-09-14 08:40:29,54.12296397,0.5823042445,0.5412296397,0.3938007486,2022-09-14 08:40:29,133.68,135.44,136.44,0.007329228965,2022-09-14 08:40:29,7,2022-09-14 08:40:29,97.8346431,99.84053405,99.9735585,98,2022-09-14 08:40:29,556920,2022-09-14 08:40:29,445520,2022-09-14 08:40:29,494.0790731,65.0599355,6,6,6,150,0.65,135.2899778,6,6,6
6576,2022-09-14 08:40:35,50.09927819,0.5430424964,0.5009927819,0.4267130996,2022-09-14 08:40:35,132.24,131.4,134.24,0.02115613826,2022-09-14 08:40:35,7,2022-09-14 08:40:35,97.83797163,99.8407932,99.9736016,98,2022-09-14 08:40:35,557280,2022-09-14 08:40:35,446092,2022-09-14 08:40:35,490.4344577,65.0599355,6,6,6,150,0.65,131.2544528,6,6,6
6582,2022-09-14 08:40:41,42.3961965,0.5833080704,0.423961965,0.3976414019,2022-09-14 08:40:41,131.04,129.12,130,0.006769230769,2022-09-14 08:40:41,7,2022-09-14 08:40:41,97.84180504,99.84103343,99.97364047,98,2022-09-14 08:40:41,558360,2022-09-14 08:40:41,446785,2022-09-14 08:40:41,490.585764,65.0599355,6,6,6,150,0.65,128.9769783,6,6,6
6588,2022-09-14 08:40:47,40.56884007,0.6044802429,0.4056884007,0.3769453069,2022-09-14 08:40:47,129.32,125.32,126.72,0.0110479798,2022-09-14 08:40:47,7,2022-09-14 08:40:47,97.8446055,99.84123748,99.97368961,98,2022-09-14 08:40:47,558720,2022-09-14 08:40:47,447583,2022-09-14 08:40:47,485.0621211,65.0599355,6,6,6,150,0.65,125.1811874,6,6,6
6594,2022-09-14 08:40:53,46.10784381,0.4855823623,0.4610784381,0.3919792233,2022-09-14 08:40:53,127.08,123.72,123.72,0,2022-09-14 08:40:53,7,2022-09-14 08:40:53,97.84851232,99.84144254,99.97372867,98,2022-09-14 08:40:53,559080,2022-09-14 08:40:53,448193,2022-09-14 08:40:53,479.9038007,65.0599355,6,6,6,150,0.65,123.5829597,6,6,6
6600,2022-09-14 08:40:59,46.06514257,0.5407141154,0.4606514257,0.3764945158,2022-09-14 08:40:59,123.44,120.76,119.84,-0.007676902537,2022-09-14 08:40:59,7,2022-09-14 08:40:59,97.85184844,99.84174075,99.97375896,98,2022-09-14 08:40:59,559800,2022-09-14 08:40:59,448763,2022-09-14 08:40:59,479.3649223,65.0599355,6,6,6,150,0.65,120.6262384,6,6,6
6606,2022-09-14 08:41:05,43.01663044,0.4726212208,0.4301663044,0.3709178062,2022-09-14 08:41:05,120.08,115.36,115.96,0.005174197999,2022-09-14 08:41:05,7,2022-09-14 08:41:05,97.85480044,99.8419753,99.97379416,98,2022-09-14 08:41:05,560160,2022-09-14 08:41:05,449253,2022-09-14 08:41:05,477.910575,65.0599355,6,5,5,150,0.65,115.2322198,6,6,6
6612,2022-09-14 08:41:11,41.22000806,0.5355524645,0.4122000806,0.3188990771,2022-09-14 08:41:11,117.44,111.64,112.8,0.01028368794,2022-09-14 08:41:11,7,2022-09-14 08:41:11,97.85807497,99.84215744,99.97382663,98,2022-09-14 08:41:11,560520,2022-09-14 08:41:11,449824,2022-09-14 08:41:11,480.2755361,65.0599355,6,5,5,150,0.65,111.5163403,6,5,5
6618,2022-09-14 08:41:17,37.95602156,0.4335939099,0.3795602156,0.3433616738,2022-09-14 08:41:17,112.8,107.72,108.08,0.003330866025,2022-09-14 08:41:17,7,2022-09-14 08:41:17,97.86047939,99.8423215,99.97386843,98,2022-09-14 08:41:17,560880,2022-09-14 08:41:17,450464,2022-09-14 08:41:17,481.6966544,65.0599355,5,5,5,150,0.65,107.6006823,5,5,5
6624,2022-09-14 08:41:23,40.58978314,0.4536743469,0.4058978314,0.3203595728,2022-09-14 08:41:23,109.16,103.04,103.32,0.0027100271,2022-09-14 08:41:23,7,2022-09-14 08:41:23,97.86341566,99.8424779,99.97389913,98,2022-09-14 08:41:23,561240,2022-09-14 08:41:23,450902,2022-09-14 08:41:23,485.3810458,65.0599355,5,5,5,150,0.65,102.9258662,5,5,5
6630,2022-09-14 08:41:29,36.32708009,0.4966831647,0.3632708009,0.3183611373,2022-09-14 08:41:29,104.12,97.56,98.84,0.01295022258,2022-09-14 08:41:29,7,2022-09-14 08:41:29,97.86618135,99.84272339,99.97392345,98,2022-09-14 08:41:29,561960,2022-09-14 08:41:29,451364,2022-09-14 08:41:29,483.3027423,65.0599355,5,5,5,150,0.65,97.4519362,5,5,5
6636,2022-09-14 08:41:35,34.46191725,0.3911081651,0.3446191725,0.3196992349,2022-09-14 08:41:35,98.92,92.56,93.72,0.01237729407,2022-09-14 08:41:35,7,2022-09-14 08:41:35,97.86848044,99.84289905,99.97394972,98,2022-09-14 08:41:35,562320,2022-09-14 08:41:35,451724,2022-09-14 08:41:35,483.4411217,65.0599355,5,4,4,150,0.65,92.45747452,5,5,5
6642,2022-09-14 08:41:41,31.11374911,0.4385326857,0.3111374911,0.2645790712,2022-09-14 08:41:41,96.16,86.64,88.48,0.02079566004,2022-09-14 08:41:41,7,2022-09-14 08:41:41,97.87116512,99.84302804,99.97397359,98,2022-09-14 08:41:41,563400,2022-09-14 08:41:41,452143,2022-09-14 08:41:41,484.0133574,65.0599355,5,4,4,150,0.65,86.5440319,5,4,4
6648,2022-09-14 08:41:47,31.82044199,0.4305996183,0.3182044199,0.2930617803,2022-09-14 08:41:47,92.28,82.88,83.84,0.01145038168,2022-09-14 08:41:47,7,2022-09-14 08:41:47,97.87305985,99.8431516,99.97400589,98,2022-09-14 08:41:47,563760,2022-09-14 08:41:47,452624,2022-09-14 08:41:47,477.8817034,65.0599355,5,4,4,150,0.65,82.78819672,5,4,4
6654,2022-09-14 08:41:53,29.78575213,0.3789792738,0.2978575213,0.2636773996,2022-09-14 08:41:53,87.24,78.72,80.28,0.01943198804,2022-09-14 08:41:53,7,2022-09-14 08:41:53,97.87547262,99.84326708,99.97403032,98,2022-09-14 08:41:53,564120,2022-09-14 08:41:53,452992,2022-09-14 08:41:53,478.4154578,65.0599355,4,4,4,150,0.65,78.63280461,4,4,4
6660,2022-09-14 08:41:59,25.62132924,0.3895214389,0.2562132924,0.2510666232,2022-09-14 08:41:59,81.56,74.24,76.68,0.03182055295,2022-09-14 08:41:59,7,2022-09-14 08:41:59,97.87746537,99.84346872,99.97404921,98,2022-09-14 08:41:59,564840,2022-09-14 08:41:59,453334,2022-09-14 08:41:59,475.5650338,65.0599355,4,4,4,150,0.65,74.15776695,4,4,4
6666,2022-09-14 08:42:05,25.45356643,0.3445266939,0.2545356643,0.2235725606,2022-09-14 08:42:05,77.28,72.88,73.88,0.01353546291,2022-09-14 08:42:05,7,2022-09-14 08:42:05,97.87920993,99.84361131,99.97407019,98,2022-09-14 08:42:05,565200,2022-09-14 08:42:05,453641,2022-09-14 08:42:05,473.342141,65.0599355,4,4,4,150,0.65,72.79927337,4,4,4
6672,2022-09-14 08:42:11,25.71343672,0.3455421904,0.2571343672,0.1984929139,2022-09-14 08:42:11,74.6,69.68,71.6,0.02681564246,2022-09-14 08:42:11,7,2022-09-14 08:42:11,97.88136495,99.84371513,99.97408866,98,2022-09-14 08:42:11,565560,2022-09-14 08:42:11,454004,2022-09-14 08:42:11,472.4844504,65.0599355,4,3,4,150,0.65,69.6028179,4,4,4
6678,2022-09-14 08:42:17,22.61148692,0.2934369172,0.2261148692,0.1992510544,2022-09-14 08:42:17,71.48,68,68.24,0.003516998828,2022-09-14 08:42:17,7,2022-09-14 08:42:17,97.88286832,99.84381812,99.97411788,98,2022-09-14 08:42:17,565920,2022-09-14 08:42:17,454385,2022-09-14 08:42:17,471.0009266,65.0599355,4,3,3,150,0.65,67.92467878,4,3,3
6684,2022-09-14 08:42:23,24.45932435,0.2737254354,0.2445932435,0.2080919736,2022-09-14 08:42:23,68.8,65.04,66,0.01454545455,2022-09-14 08:42:23,7,2022-09-14 08:42:23,97.88477989,99.84390902,99.97413731,98,2022-09-14 08:42:23,566280,2022-09-14 08:42:23,454670,2022-09-14 08:42:23,473.9620348,65.0599355,3,3,3,150,0.65,64.96795747,3,3,3
6690,2022-09-14 08:42:29,23.36989696,0.2845948761,0.2336989696,0.1936455381,2022-09-14 08:42:29,66.76,62.36,64.84,0.03824799506,2022-09-14 08:42:29,7,2022-09-14 08:42:29,97.88654267,99.84408605,99.9741533,98,2022-09-14 08:42:29,567000,2022-09-14 08:42:29,454953,2022-09-14 08:42:29,475.9354861,65.0599355,3,3,3,150,0.65,62.29092601,3,3,3
6696,2022-09-14 08:42:35,19.80311848,0.2734551422,0.1980311848,0.1878424729,2022-09-14 08:42:35,62.96,59.32,60.64,0.02176781003,2022-09-14 08:42:35,7,2022-09-14 08:42:35,97.88786939,99.84418877,99.97416802,98,2022-09-14 08:42:35,567360,2022-09-14 08:42:35,455185,2022-09-14 08:42:35,479.944348,65.0599355,3,3,3,150,0.65,59.25429331,3,3,3
6702,2022-09-14 08:42:41,21.05875826,0.2783135919,0.2105875826,0.1688941681,2022-09-14 08:42:41,62.08,55.8,58.2,0.0412371134,2022-09-14 08:42:41,7,2022-09-14 08:42:41,97.88975039,99.84426635,99.97418253,98,2022-09-14 08:42:41,568440,2022-09-14 08:42:41,455492,2022-09-14 08:42:41,482.3234887,65.0599355,3,3,3,150,0.65,55.73819229,3,3,3
6708,2022-09-14 08:42:47,21.38511109,0.238607435,0.2138511109,0.1754057028,2022-09-14 08:42:47,59.28,53.48,53.96,0.008895478132,2022-09-14 08:42:47,7,2022-09-14 08:42:47,97.89089325,99.84434512,99.9742054,98,2022-09-14 08:42:47,568800,2022-09-14 08:42:47,455768,2022-09-14 08:42:47,478.8074424,65.0599355,3,3,3,150,0.65,53.42076207,3,3,3
6714,2022-09-14 08:42:53,19.71315818,0.2372399742,0.1971315818,0.1561772633,2022-09-14 08:42:53,55.31,50.36,50.12,-0.004788507582,2022-09-14 08:42:53,7,2022-09-14 08:42:53,97.89239816,99.84441289,99.97421931,98,2022-09-14 08:42:53,569160,2022-09-14 08:42:53,455988,2022-09-14 08:42:53,481.3190085,65.0599355,3,3,3,150,0.65,50.30421799,3,3,3
6720,2022-09-14 08:42:59,16.31006611,0.2148986891,0.1631006611,0.1319417711,2022-09-14 08:42:59,52.88,47.8,48.4,0.01239669421,2022-09-14 08:42:59,7,2022-09-14 08:42:59,97.89365558,99.84455136,99.97423107,98,2022-09-14 08:42:59,569880,2022-09-14 08:42:59,456202,2022-09-14 08:42:59,478.8514938,65.0599355,3,3,3,150,0.65,47.74705361,3,3,3
6726,2022-09-14 08:43:05,17.12688102,0.2061340219,0.1712688102,0.139527297,2022-09-14 08:43:05,49.8,44.72,45.68,0.02101576182,2022-09-14 08:43:05,7,2022-09-14 08:43:05,97.89469273,99.84461967,99.97424284,98,2022-09-14 08:43:05,570240,2022-09-14 08:43:05,456359,2022-09-14 08:43:05,480.633676,65.0599355,3,2,2,150,0.65,44.67046522,3,2,2
6732,2022-09-14 08:43:11,14.58670802,0.2134006025,0.1458670802,0.1384608402,2022-09-14 08:43:11,47.04,42.68,42.64,-0.0009380863039,2022-09-14 08:43:11,7,2022-09-14 08:43:11,97.89613554,99.84468354,99.97425121,98,2022-09-14 08:43:11,570600,2022-09-14 08:43:11,456593,2022-09-14 08:43:11,483.4378144,65.0599355,3,2,2,150,0.65,42.63272486,3,2,2
6738,2022-09-14 08:43:17,14.37061871,0.2000742756,0.1437061871,0.1333607467,2022-09-14 08:43:17,44.48,40.24,40.2,-0.0009950248756,2022-09-14 08:43:17,7,2022-09-14 08:43:17,97.89700408,99.84473662,99.97427083,98,2022-09-14 08:43:17,570960,2022-09-14 08:43:17,456796,2022-09-14 08:43:17,475.1844417,65.0599355,2,2,2,150,0.65,40.19542756,2,2,2
6744,2022-09-14 08:43:23,15.11209292,0.1865426005,0.1511209292,0.1176416267,2022-09-14 08:43:23,41.72,38,37.2,-0.02150537634,2022-09-14 08:43:23,7,2022-09-14 08:43:23,97.89826493,99.84477947,99.97427956,98,2022-09-14 08:43:23,571320,2022-09-14 08:43:23,456946,2022-09-14 08:43:23,473.9829519,65.0599355,2,2,2,150,0.65,37.95790873,2,2,2
6750,2022-09-14 08:43:29,12.77242368,0.1740399781,0.1277242368,0.1195611835,2022-09-14 08:43:29,39,35.04,35,-0.001142857143,2022-09-14 08:43:29,7,2022-09-14 08:43:29,97.89900255,99.84489354,99.97428794,98,2022-09-14 08:43:29,572040,2022-09-14 08:43:29,457085,2022-09-14 08:43:29,473.9600131,65.0599355,2,2,2,150,0.65,35.00118742,2,2,2
6756,2022-09-14 08:43:35,11.76980801,0.1579534285,0.1176980801,0.09860370254,2022-09-14 08:43:35,36.24,30.48,31.84,0.04271356784,2022-09-14 08:43:35,7,2022-09-14 08:43:35,97.89963616,99.84492601,99.97429388,98,2022-09-14 08:43:35,572400,2022-09-14 08:43:35,457197,2022-09-14 08:43:35,469.4313346,65.0599355,2,2,2,150,0.65,30.44623837,2,2,2
6762,2022-09-14 08:43:41,11.62783975,0.1633343623,0.1162783975,0.08747972706,2022-09-14 08:43:41,33.12,28.32,28.16,-0.005681818182,2022-09-14 08:43:41,7,2022-09-14 08:43:41,97.90063877,99.84496192,99.97429833,98,2022-09-14 08:43:41,573480,2022-09-14 08:43:41,457346,2022-09-14 08:43:41,476.6005007,65.0599355,2,2,2,150,0.65,28.28863093,2,2,2
6768,2022-09-14 08:43:47,11.17302325,0.1452494642,0.1117302325,0.09247310732,2022-09-14 08:43:47,31.32,25.72,25.84,0.004643962848,2022-09-14 08:43:47,7,2022-09-14 08:43:47,97.90124571,99.84499716,99.97431302,98,2022-09-14 08:43:47,573840,2022-09-14 08:43:47,457459,2022-09-14 08:43:47,478.2636113,65.0599355,2,2,2,150,0.65,25.69151086,2,2,2
6774,2022-09-14 08:43:53,9.817311958,0.1184551435,0.09817311958,0.0815047433,2022-09-14 08:43:53,26.96,23.4,21.72,-0.0773480663,2022-09-14 08:43:53,7,2022-09-14 08:43:53,97.90205603,99.84501567,99.9743168,98,2022-09-14 08:43:53,574200,2022-09-14 08:43:53,457541,2022-09-14 08:43:53,472.9896187,65.0599355,2,1,1,150,0.65,23.37408064,2,2,1
6780,2022-09-14 08:43:59,8.082719051,0.1295678799,0.08082719051,0.06977123336,2022-09-14 08:43:59,25.2,20.32,20.12,-0.009940357853,2022-09-14 08:43:59,7,2022-09-14 08:43:59,97.90245104,99.84510063,99.97432126,98,2022-09-14 08:43:59,574920,2022-09-14 08:43:59,457618,2022-09-14 08:43:59,470.21589,65.0599355,2,1,1,150,0.65,20.29749225,2,1,1
6786,2022-09-14 08:44:05,7.463121243,0.09824255948,0.07463121243,0.06056269481,2022-09-14 08:44:05,22.72,16.84,17.12,0.01635514019,2022-09-14 08:44:05,7,2022-09-14 08:44:05,97.90276503,99.8450954,99.97432157,98,2022-09-14 08:44:05,575280,2022-09-14 08:44:05,457670,2022-09-14 08:44:05,465.0257618,65.0599355,1,1,1,150,0.65,16.82134692,1,1,1
6792,2022-09-14 08:44:11,6.619298969,0.102650964,0.06619298969,0.05064769575,2022-09-14 08:44:11,19.92,14.24,14.56,0.02197802198,2022-09-14 08:44:11,7,2022-09-14 08:44:11,97.90342833,99.84511111,99.97432319,98,2022-09-14 08:44:11,575640,2022-09-14 08:44:11,457727,2022-09-14 08:44:11,464.156088,65.0599355,1,1,1,150,0.65,14.22422685,1,1,1
6798,2022-09-14 08:44:17,5.07542345,0.0887230646,0.0507542345,0.05300407245,2022-09-14 08:44:17,17.28,11.8,12.44,0.05144694534,2022-09-14 08:44:17,7,2022-09-14 08:44:17,97.90371563,99.84511046,99.97433326,98,2022-09-14 08:44:17,576000,2022-09-14 08:44:17,457760,2022-09-14 08:44:17,467.5889925,65.0599355,1,1,1,150,0.65,11.78692955,1,1,1
6804,2022-09-14 08:44:23,4.866787957,0.07791602948,0.04866787957,0.04459089845,2022-09-14 08:44:23,13.6,9.56,9.2,-0.03913043478,2022-09-14 08:44:23,7,2022-09-14 08:44:23,97.90406664,99.84511706,99.9743334,98,2022-09-14 08:44:23,576360,2022-09-14 08:44:23,457776,2022-09-14 08:44:23,475.1286577,65.0599355,1,1,1,150,0.65,9.549410722,1,1,1
6810,2022-09-14 08:44:29,3.491595039,0.06793440926,0.03491595039,0.03709574492,2022-09-14 08:44:29,11.03928026,6.24,6.84,0.08771929825,2022-09-14 08:44:29,7,2022-09-14 08:44:29,97.90406089,99.84516771,99.97433407,98,2022-09-14 08:44:29,577080,2022-09-14 08:44:29,457792,2022-09-14 08:44:29,487.5871169,65.0599355,1,1,1,150,0.65,6.23308817,1,1,1
6816,2022-09-14 08:44:35,3.055978296,0.0556919778,0.03055978296,0.02300777828,2022-09-14 08:44:35,8.44,11.12,8.2,-0.356097561,2022-09-14 08:44:35,7,2022-09-14 08:44:35,97.90403895,99.84518939,99.97433419,98,2022-09-14 08:44:35,578160,2022-09-14 08:44:35,457952,2022-09-14 08:44:35,487.6338257,65.0599355,1,1,1,150,0.65,11.10768276,1,1,1
6822,2022-09-14 08:44:41,3.086837851,0.04299731537,0.03086837851,0.0270662356,2022-09-14 08:44:41,6,29.84,25.2,-0.1841269841,2022-09-14 08:44:41,7,2022-09-14 08:44:41,97.90436481,99.84533843,99.9743555,98,2022-09-14 08:44:41,578520,2022-09-14 08:44:41,458747,2022-09-14 08:44:41,478.220233,65.0599355,1,2,2,150,0.65,29.80694728,1,2,2
6828,2022-09-14 08:44:47,3.105527956,0.03147733574,0.03105527956,0.05677000338,2022-09-14 08:44:47,8.32018563,62.44,60.12,-0.03858948769,2022-09-14 08:44:47,7,2022-09-14 08:44:47,97.90477365,99.84538267,99.97440866,98,2022-09-14 08:44:47,578880,2022-09-14 08:44:47,459687,2022-09-14 08:44:47,488.2959234,65.0599355,1,3,3,150,0.65,62.37083739,1,3,3
6834,2022-09-14 08:44:53,13.97502036,0.04284280672,0.1397502036,0.09735397814,2022-09-14 08:44:53,35.48280901,92.36,98.08,0.05831973899,2022-09-14 08:44:53,7,2022-09-14 08:44:53,97.90779322,99.84562289,99.97445673,98,2022-09-14 08:44:53,579240,2022-09-14 08:44:53,460561,2022-09-14 08:44:53,496.9807201,65.0599355,2,4,5,150,0.65,92.25769606,2,5,5
6840,2022-09-14 08:44:59,23.82094286,0.1439305967,0.2382094286,0.202940471,2022-09-14 08:44:59,67.12,132.2,127.04,-0.04061712846,2022-09-14 08:44:59,7,2022-09-14 08:44:59,97.9063119,99.84600667,99.97449556,98,2022-09-14 08:44:59,579960,2022-09-14 08:44:59,461414,2022-09-14 08:44:59,522.7105274,65.0599355,3,6,6,150,0.65,132.0535667,3,6,6
6846,2022-09-14 08:45:05,37.67527799,0.183131646,0.3767527799,0.3279120152,2022-09-14 08:45:05,102.4,152.2,150.04,-0.01439616102,2022-09-14 08:45:05,7,2022-09-14 08:45:05,97.90027902,99.84591436,99.97454433,98,2022-09-14 08:45:05,580320,2022-09-14 08:45:05,462182,2022-09-14 08:45:05,523.3795418,65.0599355,5,7,7,150,0.65,152.0314134,5,7,7
6852,2022-09-14 08:45:11,49.15424887,0.379737645,0.4915424887,0.3447566826,2022-09-14 08:45:11,133.6,153.72,153.12,-0.003918495298,2022-09-14 08:45:11,7,2022-09-14 08:45:11,97.89340877,99.8461551,99.97459282,98,2022-09-14 08:45:11,580680,2022-09-14 08:45:11,463333,2022-09-14 08:45:11,546.2253724,65.0599355,6,7,7,150,0.65,153.5497297,6,7,7
6858,2022-09-14 08:45:17,50.94512256,0.434225375,0.5094512256,0.4509527398,2022-09-14 08:45:17,146.44,154.48,153.64,-0.005467326217,2022-09-14 08:45:17,7,2022-09-14 08:45:17,97.86268625,99.84640951,99.97464381,98,2022-09-14 08:45:17,581040,2022-09-14 08:45:17,464240,2022-09-14 08:45:17,565.9031585,65.0599355,7,7,7,150,0.65,154.3088879,7,7,7
6864,2022-09-14 08:45:23,55.60304123,0.6197125385,0.5560304123,0.4825611164,2022-09-14 08:45:23,151.4,154.24,153.08,-0.007577737131,2022-09-14 08:45:23,7,2022-09-14 08:45:23,97.82743481,99.84364566,99.97468988,98,2022-09-14 08:45:23,581400,2022-09-14 08:45:23,465132,2022-09-14 08:45:23,553.2945095,65.0599355,7,7,7,150,0.65,154.0691537,7,7,7
6870,2022-09-14 08:45:29,56.73219271,0.7114274337,0.5673219271,0.4579081044,2022-09-14 08:45:29,148.28,150.36,152.16,0.011829653,2022-09-14 08:45:29,7,2022-09-14 08:45:29,97.80173241,99.8428433,99.97472851,98,2022-09-14 08:45:29,582120,2022-09-14 08:45:29,465861,2022-09-14 08:45:29,549.1085098,65.0599355,7,7,7,150,0.65,150.1934515,7,7,7
6876,2022-09-14 08:45:35,45.81245677,0.7104212347,0.4581245677,0.4935347105,2022-09-14 08:45:35,145.84,142.36,144.56,0.01521859436,2022-09-14 08:45:35,7,2022-09-14 08:45:35,97.7525048,99.84306664,99.97476745,98,2022-09-14 08:45:35,583200,2022-09-14 08:45:35,466468,2022-09-14 08:45:35,545.9058603,65.0599355,7,7,7,150,0.65,142.2023128,7,7,7
6882,2022-09-14 08:45:41,56.32428806,0.6359437316,0.5632428806,0.4240760667,2022-09-14 08:45:41,140.64,138.48,137.96,-0.003769208466,2022-09-14 08:45:41,7,2022-09-14 08:45:41,97.71713729,99.84327601,99.9748064,98,2022-09-14 08:45:41,583560,2022-09-14 08:45:41,467319,2022-09-14 08:45:41,494.4921928,65.0599355,7,6,6,150,0.65,138.3266105,7,7,6
6888,2022-09-14 08:45:47,50.64991333,0.6261606989,0.5064991333,0.4387850598,2022-09-14 08:45:47,133.6,133.64,133.4,-0.00179910045,2022-09-14 08:45:47,7,2022-09-14 08:45:47,97.71987103,99.84349029,99.97485149,98,2022-09-14 08:45:47,583920,2022-09-14 08:45:47,468102,2022-09-14 08:45:47,495.1653358,65.0599355,6,6,6,150,0.65,133.4919716,6,6,6
6894,2022-09-14 08:45:53,52.31369955,0.6082263544,0.5231369955,0.3667802399,2022-09-14 08:45:53,130.52,130.68,130.32,-0.002762430939,2022-09-14 08:45:53,7,2022-09-14 08:45:53,97.72384111,99.84369852,99.9748909,98,2022-09-14 08:45:53,584280,2022-09-14 08:45:53,468894,2022-09-14 08:45:53,486.1039899,65.0599355,6,6,6,150,0.65,130.5352503,6,6,6
